"onspostcodenospaces","X","Y","objectid","pcd2","hospcode","hospname","postcode","obs1url","ind1url","mortalityvalue","obs2url","ind2url","recommendvalue"
"M139WL",-2.22770941723437,53.4624524783888,1324673,"M13  9WL","http://nhs.publishmydata.com/id/organisation/nacs/RW3MR","Manchester Royal Infirmary","M13 9WL","http://nhs.publishmydata.com/data/metric/96/year/2016/RW3MR","http://nhs.publishmydata.com/data/metric/96",1.0045,"http://nhs.publishmydata.com/data/metric/182/year/2016/RW3MR","http://nhs.publishmydata.com/data/metric/182",69
"M156FH",-2.23670267399296,53.465401296278,1326930,"M15  6FH","http://nhs.publishmydata.com/id/organisation/nacs/RW3DH","University Dental Hospital of Manchester","M15 6FH","http://nhs.publishmydata.com/data/metric/96/year/2016/RW3DH","http://nhs.publishmydata.com/data/metric/96",1.0045,"http://nhs.publishmydata.com/data/metric/182/year/2016/RW3DH","http://nhs.publishmydata.com/data/metric/182",69
"M202LR",-2.24523856535367,53.4252134561431,1331948,"M20  2LR","http://nhs.publishmydata.com/id/organisation/nacs/RM201","Withington Hospital","M20 2LR","http://nhs.publishmydata.com/data/metric/96/year/2016/RM201","http://nhs.publishmydata.com/data/metric/96",0.9793,"http://nhs.publishmydata.com/data/metric/182/year/2016/RM201","http://nhs.publishmydata.com/data/metric/182",79
"M239LT",-2.2931830860161,53.3879381792618,1338682,"M23  9LT","http://nhs.publishmydata.com/id/organisation/nacs/RM202","Wythenshawe Hospital","M23 9LT","http://nhs.publishmydata.com/data/metric/96/year/2016/RM202","http://nhs.publishmydata.com/data/metric/96",0.9793,"http://nhs.publishmydata.com/data/metric/182/year/2016/RM202","http://nhs.publishmydata.com/data/metric/182",79
"M415SL",-2.37067947625867,53.4540761109652,1363573,"M41  5SL","http://nhs.publishmydata.com/id/organisation/nacs/RW3TR","Trafford General Hospital","M41 5SL","http://nhs.publishmydata.com/data/metric/96/year/2016/RW3TR","http://nhs.publishmydata.com/data/metric/96",1.0045,"http://nhs.publishmydata.com/data/metric/182/year/2016/RW3TR","http://nhs.publishmydata.com/data/metric/182",69
"M68HD",-2.32342333786634,53.487561654628,1370153,"M6   8HD","http://nhs.publishmydata.com/id/organisation/nacs/RM301","Salford Royal","M6 8HD","http://nhs.publishmydata.com/data/metric/96/year/2016/RM301","http://nhs.publishmydata.com/data/metric/96",0.8962,"http://nhs.publishmydata.com/data/metric/182/year/2016/RM301","http://nhs.publishmydata.com/data/metric/182",82
"M85RB",-2.22949909409012,53.5178983316503,1374336,"M8   5RB","http://nhs.publishmydata.com/id/organisation/nacs/RW602","North Manchester General Hospital","M8 5RB","http://nhs.publishmydata.com/data/metric/96/year/2016/RW602","http://nhs.publishmydata.com/data/metric/96",1.0796,"http://nhs.publishmydata.com/data/metric/182/year/2016/RW602","http://nhs.publishmydata.com/data/metric/182",57
"ME169QQ",0.484004010704015,51.2736607350165,1387053,"ME16 9QQ","http://nhs.publishmydata.com/id/organisation/nacs/RWF03","Maidstone Hospital","ME16 9QQ","http://nhs.publishmydata.com/data/metric/96/year/2016/RWF03","http://nhs.publishmydata.com/data/metric/96",1.0568,"http://nhs.publishmydata.com/data/metric/182/year/2016/RWF03","http://nhs.publishmydata.com/data/metric/182",75
"ME75NY",0.542090556208497,51.3798613652226,1396392,"ME7  5NY","http://nhs.publishmydata.com/id/organisation/nacs/RPA02","Medway Maritime Hospital","ME7 5NY","http://nhs.publishmydata.com/data/metric/96/year/2016/RPA02","http://nhs.publishmydata.com/data/metric/96",1.1274,"http://nhs.publishmydata.com/data/metric/182/year/2016/RPA02","http://nhs.publishmydata.com/data/metric/182",51
"MK181NU",-0.986428696222997,52.0012761946094,1405246,"MK18 1NU","http://nhs.publishmydata.com/id/organisation/nacs/RXQ61","Buckingham Community Hospital","MK18 1NU","http://nhs.publishmydata.com/data/metric/96/year/2016/RXQ61","http://nhs.publishmydata.com/data/metric/96",0.9868,"http://nhs.publishmydata.com/data/metric/182/year/2016/RXQ61","http://nhs.publishmydata.com/data/metric/182",62
"MK402NS",-0.461758119181935,52.141201728541,1409668,"MK40 2NS","http://nhs.publishmydata.com/id/organisation/nacs/RC111","Bedford Hospital North Wing","MK40 2NS","http://nhs.publishmydata.com/data/metric/96/year/2016/RC111","http://nhs.publishmydata.com/data/metric/96",0.9937,"http://nhs.publishmydata.com/data/metric/182/year/2016/RC111","http://nhs.publishmydata.com/data/metric/182",78
"MK429DJ",-0.472473413908804,52.1282765454634,1413227,"MK42 9DJ","http://nhs.publishmydata.com/id/organisation/nacs/RC110","Bedford Hospital South Wing","MK42 9DJ","http://nhs.publishmydata.com/data/metric/96/year/2016/RC110","http://nhs.publishmydata.com/data/metric/96",0.9937,"http://nhs.publishmydata.com/data/metric/182/year/2016/RC110","http://nhs.publishmydata.com/data/metric/182",78
"MK65LD",-0.735774514122651,52.0263839848884,1419076,"MK6  5LD","http://nhs.publishmydata.com/id/organisation/nacs/RD816","Milton Keynes Hospital","MK6 5LD","http://nhs.publishmydata.com/data/metric/96/year/2016/RD816","http://nhs.publishmydata.com/data/metric/96",1.0261,"http://nhs.publishmydata.com/data/metric/182/year/2016/RD816","http://nhs.publishmydata.com/data/metric/182",64
"N153TH",-0.092071071649373,51.5806276829454,1441305,"N15  3TH","http://nhs.publishmydata.com/id/organisation/nacs/RKEAN","St. Ann's Hospital","N15 3TH","http://nhs.publishmydata.com/data/metric/96/year/2016/RKEAN","http://nhs.publishmydata.com/data/metric/96",0.6688,"http://nhs.publishmydata.com/data/metric/182/year/2016/RKEAN","http://nhs.publishmydata.com/data/metric/182",69
"N15LZ",-0.077759315842791,51.5339201673373,1434373,"N1   5LZ","http://nhs.publishmydata.com/id/organisation/nacs/RQX20","St Leonard's","N1 5LZ","http://nhs.publishmydata.com/data/metric/96/year/2016/RQX20","http://nhs.publishmydata.com/data/metric/96",0.9421,"http://nhs.publishmydata.com/data/metric/182/year/2016/RQX20","http://nhs.publishmydata.com/data/metric/182",74
"N181QX",-0.073724527299255,51.6130962254414,1445971,"N18  1QX","http://nhs.publishmydata.com/id/organisation/nacs/RAPNM","North Middlesex University Hospital NHS Trust","N18 1QX","http://nhs.publishmydata.com/data/metric/96/year/2016/RAPNM","http://nhs.publishmydata.com/data/metric/96",0.9494,"http://nhs.publishmydata.com/data/metric/182/year/2016/RAPNM","http://nhs.publishmydata.com/data/metric/182",49
"N195NF",-0.138611487603401,51.5663131741272,1447426,"N19  5NF","http://nhs.publishmydata.com/id/organisation/nacs/RKEQ4","The Whittington Health","N19 5NF","http://nhs.publishmydata.com/data/metric/96/year/2016/RKEQ4","http://nhs.publishmydata.com/data/metric/96",0.6688,"http://nhs.publishmydata.com/data/metric/182/year/2016/RKEQ4","http://nhs.publishmydata.com/data/metric/182",69
"N88JD",-0.130733738395303,51.583543411622,1459217,"N8   8JD","http://nhs.publishmydata.com/id/organisation/nacs/RKEHC","The Whittington Hospital At Hornsey Central","N8 8JD","http://nhs.publishmydata.com/data/metric/96/year/2016/RKEHC","http://nhs.publishmydata.com/data/metric/96",0.6688,"http://nhs.publishmydata.com/data/metric/182/year/2016/RKEHC","http://nhs.publishmydata.com/data/metric/182",69
"NE119QT",-1.65947971421401,54.9463993263241,1463825,"NE11 9QT","http://nhs.publishmydata.com/id/organisation/nacs/RR7ER","Dunston Hill Hospital","NE11 9QT","http://nhs.publishmydata.com/data/metric/96/year/2016/RR7ER","http://nhs.publishmydata.com/data/metric/96",0.9646,"http://nhs.publishmydata.com/data/metric/182/year/2016/RR7ER","http://nhs.publishmydata.com/data/metric/182",76
"NE14LP",-1.61886862425134,54.9802199769634,1461642,"NE1  4LP","http://nhs.publishmydata.com/id/organisation/nacs/RTD10","Great North Childrens Hospital","NE1 4LP","http://nhs.publishmydata.com/data/metric/96/year/2016/RTD10","http://nhs.publishmydata.com/data/metric/96",0.9875,"http://nhs.publishmydata.com/data/metric/182/year/2016/RTD10","http://nhs.publishmydata.com/data/metric/182",89
"NE14LP",-1.61886862425134,54.9802199769634,1461642,"NE1  4LP","http://nhs.publishmydata.com/id/organisation/nacs/RTD02","The Royal Victoria Infirmary","NE1 4LP","http://nhs.publishmydata.com/data/metric/96/year/2016/RTD02","http://nhs.publishmydata.com/data/metric/96",0.9875,"http://nhs.publishmydata.com/data/metric/182/year/2016/RTD02","http://nhs.publishmydata.com/data/metric/182",89
"NE236NZ",-1.5695066204292,55.0740961147388,1471612,"NE23 6NZ","http://nhs.publishmydata.com/id/organisation/nacs/RTF86","Northumbria Specialist Emergency Care Hospital","NE23 6NZ","http://nhs.publishmydata.com/data/metric/96/year/2016/RTF86","http://nhs.publishmydata.com/data/metric/96",1.0372,"http://nhs.publishmydata.com/data/metric/182/year/2016/RTF86","http://nhs.publishmydata.com/data/metric/182",85
"NE241DX",-1.51494965289084,55.1278787567847,1472620,"NE24 1DX","http://nhs.publishmydata.com/id/organisation/nacs/RTFDX","Blyth Community Hospital","NE24 1DX","http://nhs.publishmydata.com/data/metric/96/year/2016/RTFDX","http://nhs.publishmydata.com/data/metric/96",1.0372,"http://nhs.publishmydata.com/data/metric/182/year/2016/RTFDX","http://nhs.publishmydata.com/data/metric/182",85
"NE24AZ",-1.62273157237841,54.981508062513,1469041,"NE2  4AZ","http://nhs.publishmydata.com/id/organisation/nacs/RTD04","Newcastle Dental Hospital","NE2 4AZ","http://nhs.publishmydata.com/data/metric/96/year/2016/RTD04","http://nhs.publishmydata.com/data/metric/96",0.9875,"http://nhs.publishmydata.com/data/metric/182/year/2016/RTD04","http://nhs.publishmydata.com/data/metric/182",89
"NE287PB",-1.5312947969596,54.9961169740409,1476537,"NE28 7PB","http://nhs.publishmydata.com/id/organisation/nacs/RTFFQ","Sir G B Hunter Memorial Hospital","NE28 7PB","http://nhs.publishmydata.com/data/metric/96/year/2016/RTFFQ","http://nhs.publishmydata.com/data/metric/96",1.0372,"http://nhs.publishmydata.com/data/metric/182/year/2016/RTFFQ","http://nhs.publishmydata.com/data/metric/182",85
"NE298NH",-1.46735325383858,55.0252484934975,1478228,"NE29 8NH","http://nhs.publishmydata.com/id/organisation/nacs/RTFFS","North Tyneside General Hospital","NE29 8NH","http://nhs.publishmydata.com/data/metric/96/year/2016/RTFFS","http://nhs.publishmydata.com/data/metric/96",1.0372,"http://nhs.publishmydata.com/data/metric/182/year/2016/RTFFS","http://nhs.publishmydata.com/data/metric/182",85
"NE323UX",-1.49198967175883,54.9806649342956,1481937,"NE32 3UX","http://nhs.publishmydata.com/id/organisation/nacs/RE9GF","Palmer Community Hospital","NE32 3UX","http://nhs.publishmydata.com/data/metric/96/year/2016/RE9GF","http://nhs.publishmydata.com/data/metric/96",1.1556,"http://nhs.publishmydata.com/data/metric/182/year/2016/RE9GF","http://nhs.publishmydata.com/data/metric/182",62
"NE325HA",-1.48573408385798,54.9676624496615,1482319,"NE32 5HA","http://nhs.publishmydata.com/id/organisation/nacs/RE9GC","Primrose Hill Hospital","NE32 5HA","http://nhs.publishmydata.com/data/metric/96/year/2016/RE9GC","http://nhs.publishmydata.com/data/metric/96",1.1556,"http://nhs.publishmydata.com/data/metric/182/year/2016/RE9GC","http://nhs.publishmydata.com/data/metric/182",62
"NE325NN",-1.50128857686029,54.9666308070893,1482365,"NE32 5NN","http://nhs.publishmydata.com/id/organisation/nacs/RE906","Elmville Unit at Monkton Hall","NE32 5NN","http://nhs.publishmydata.com/data/metric/96/year/2016/RE906","http://nhs.publishmydata.com/data/metric/96",1.1556,"http://nhs.publishmydata.com/data/metric/182/year/2016/RE906","http://nhs.publishmydata.com/data/metric/182",62
"NE340PL",-1.42994299037193,54.9718802832345,1483887,"NE34 0PL","http://nhs.publishmydata.com/id/organisation/nacs/RE9GA","South Tyneside District Hospital","NE34 0PL","http://nhs.publishmydata.com/data/metric/96/year/2016/RE9GA","http://nhs.publishmydata.com/data/metric/96",1.1556,"http://nhs.publishmydata.com/data/metric/182/year/2016/RE9GA","http://nhs.publishmydata.com/data/metric/182",62
"NE461QJ",-2.09515364453624,54.969617696288,1490216,"NE46 1QJ","http://nhs.publishmydata.com/id/organisation/nacs/RTFDR","Hexham General Hospital","NE46 1QJ","http://nhs.publishmydata.com/data/metric/96/year/2016/RTFDR","http://nhs.publishmydata.com/data/metric/96",1.0372,"http://nhs.publishmydata.com/data/metric/182/year/2016/RTFDR","http://nhs.publishmydata.com/data/metric/182",85
"NE499AJ",-2.46294226256904,54.9701115026484,1492489,"NE49 9AJ","http://nhs.publishmydata.com/id/organisation/nacs/RTFDU","Haltwhistle War Memorial Hospital","NE49 9AJ","http://nhs.publishmydata.com/data/metric/96/year/2016/RTFDU","http://nhs.publishmydata.com/data/metric/96",1.0372,"http://nhs.publishmydata.com/data/metric/182/year/2016/RTFDU","http://nhs.publishmydata.com/data/metric/182",85
"NE639JJ",-1.54661639020451,55.1843150321442,1498291,"NE63 9JJ","http://nhs.publishmydata.com/id/organisation/nacs/RTFED","Wansbeck General Hospital","NE63 9JJ","http://nhs.publishmydata.com/data/metric/96/year/2016/RTFED","http://nhs.publishmydata.com/data/metric/96",1.0372,"http://nhs.publishmydata.com/data/metric/182/year/2016/RTFED","http://nhs.publishmydata.com/data/metric/182",85
"NE657RW",-1.91392610899748,55.3067741146397,1499295,"NE65 7RW","http://nhs.publishmydata.com/id/organisation/nacs/RTFEF","Rothbury Community Hospital","NE65 7RW","http://nhs.publishmydata.com/data/metric/96/year/2016/RTFEF","http://nhs.publishmydata.com/data/metric/96",1.0372,"http://nhs.publishmydata.com/data/metric/182/year/2016/RTFEF","http://nhs.publishmydata.com/data/metric/182",85
"NE662NS",-1.697230251251,55.4109411257403,1500332,"NE66 2NS","http://nhs.publishmydata.com/id/organisation/nacs/RTFDJ","Alnwick Infirmary","NE66 2NS","http://nhs.publishmydata.com/data/metric/96/year/2016/RTFDJ","http://nhs.publishmydata.com/data/metric/96",1.0372,"http://nhs.publishmydata.com/data/metric/182/year/2016/RTFDJ","http://nhs.publishmydata.com/data/metric/182",85
"NE77DN",-1.59373637320174,55.0027662403629,1501385,"NE7  7DN","http://nhs.publishmydata.com/id/organisation/nacs/RTD01","Freeman Hospital","NE7 7DN","http://nhs.publishmydata.com/data/metric/96/year/2016/RTD01","http://nhs.publishmydata.com/data/metric/96",0.9875,"http://nhs.publishmydata.com/data/metric/182/year/2016/RTD01","http://nhs.publishmydata.com/data/metric/182",89
"NE84YL",-1.61498549403691,54.9449641432668,1503194,"NE8  4YL","http://nhs.publishmydata.com/id/organisation/nacs/RR7EM","Bensham Hospital","NE8 4YL","http://nhs.publishmydata.com/data/metric/96/year/2016/RR7EM","http://nhs.publishmydata.com/data/metric/96",0.9646,"http://nhs.publishmydata.com/data/metric/182/year/2016/RR7EM","http://nhs.publishmydata.com/data/metric/182",76
"NE96SX",-1.58079337897669,54.9393877051049,1503908,"NE9  6SX","http://nhs.publishmydata.com/id/organisation/nacs/RR7EN","Queen Elizabeth Hospital","NE9 6SX","http://nhs.publishmydata.com/data/metric/96/year/2016/RR7EN","http://nhs.publishmydata.com/data/metric/96",0.9646,"http://nhs.publishmydata.com/data/metric/182/year/2016/RR7EN","http://nhs.publishmydata.com/data/metric/182",76
"NG16HA",-1.15634411680458,52.952000518045,1506357,"NG1  6HA","http://nhs.publishmydata.com/id/organisation/nacs/RX1AA","Nottingham University Hospitals NHS Trust - Ropewalk House","NG1 6HA","http://nhs.publishmydata.com/data/metric/96/year/2016/RX1AA","http://nhs.publishmydata.com/data/metric/96",1.0535,"http://nhs.publishmydata.com/data/metric/182/year/2016/RX1AA","http://nhs.publishmydata.com/data/metric/182",79
"NG174JL",-1.2322820740435,53.1343581518409,1515286,"NG17 4JL","http://nhs.publishmydata.com/id/organisation/nacs/RK5BC","King's Mill Hospital","NG17 4JL","http://nhs.publishmydata.com/data/metric/96/year/2016/RK5BC","http://nhs.publishmydata.com/data/metric/96",0.9909,"http://nhs.publishmydata.com/data/metric/182/year/2016/RK5BC","http://nhs.publishmydata.com/data/metric/182",57
"NG185QJ",-1.20614759061288,53.1412165179788,1517606,"NG18 5QJ","http://nhs.publishmydata.com/id/organisation/nacs/RK5BL","Mansfield Community Hospital","NG18 5QJ","http://nhs.publishmydata.com/data/metric/96/year/2016/RK5BL","http://nhs.publishmydata.com/data/metric/96",0.9909,"http://nhs.publishmydata.com/data/metric/182/year/2016/RK5BL","http://nhs.publishmydata.com/data/metric/182",57
"NG244DE",-0.806156921064703,53.0675288452853,1525324,"NG24 4DE","http://nhs.publishmydata.com/id/organisation/nacs/RK5HP","Newark Hospital","NG24 4DE","http://nhs.publishmydata.com/data/metric/96/year/2016/RK5HP","http://nhs.publishmydata.com/data/metric/96",0.9909,"http://nhs.publishmydata.com/data/metric/182/year/2016/RK5HP","http://nhs.publishmydata.com/data/metric/182",57
"NG318DG",-0.640708969799737,52.9211084715236,1528321,"NG31 8DG","http://nhs.publishmydata.com/id/organisation/nacs/RWDLP","Grantham and District Hospital","NG31 8DG","http://nhs.publishmydata.com/data/metric/96/year/2016/RWDLP","http://nhs.publishmydata.com/data/metric/96",1.1099,"http://nhs.publishmydata.com/data/metric/182/year/2016/RWDLP","http://nhs.publishmydata.com/data/metric/182",54
"NG51PB",-1.15988904658107,52.9910123267033,1533136,"NG5  1PB","http://nhs.publishmydata.com/id/organisation/nacs/RX1CZ","Nottingham University Hospitals NHS Trust - City Campus","NG5 1PB","http://nhs.publishmydata.com/data/metric/96/year/2016/RX1CZ","http://nhs.publishmydata.com/data/metric/96",1.0535,"http://nhs.publishmydata.com/data/metric/182/year/2016/RX1CZ","http://nhs.publishmydata.com/data/metric/182",79
"NG51PB",-1.15988904658107,52.9910123267033,1533136,"NG5  1PB","http://nhs.publishmydata.com/id/organisation/nacs/RX1CC","Nottingham University Hospitals NHS Trust - City Campus","NG5 1PB","http://nhs.publishmydata.com/data/metric/96/year/2016/RX1CC","http://nhs.publishmydata.com/data/metric/96",1.0535,"http://nhs.publishmydata.com/data/metric/182/year/2016/RX1CC","http://nhs.publishmydata.com/data/metric/182",79
"NG72UH",-1.18595249993733,52.9438201227673,1536807,"NG7  2UH","http://nhs.publishmydata.com/id/organisation/nacs/RX1RA","Nottingham University Hospitals NHS Trust - Queen's Medical Centre Campus","NG7 2UH","http://nhs.publishmydata.com/data/metric/96/year/2016/RX1RA","http://nhs.publishmydata.com/data/metric/96",1.0535,"http://nhs.publishmydata.com/data/metric/182/year/2016/RX1RA","http://nhs.publishmydata.com/data/metric/182",79
"NN15BD",-0.883829252904543,52.2360684744334,1542850,"NN1  5BD","http://nhs.publishmydata.com/id/organisation/nacs/RNS01","Northampton General Hospital (Acute)","NN1 5BD","http://nhs.publishmydata.com/data/metric/96/year/2016/RNS01","http://nhs.publishmydata.com/data/metric/96",0.9842,"http://nhs.publishmydata.com/data/metric/182/year/2016/RNS01","http://nhs.publishmydata.com/data/metric/182",60
"NN168UZ",-0.741278378884858,52.402797384129,1551386,"NN16 8UZ","http://nhs.publishmydata.com/id/organisation/nacs/RNQ51","Kettering General Hospital","NN16 8UZ","http://nhs.publishmydata.com/data/metric/96/year/2016/RNQ51","http://nhs.publishmydata.com/data/metric/96",1.0757,"http://nhs.publishmydata.com/data/metric/182/year/2016/RNQ51","http://nhs.publishmydata.com/data/metric/182",58
"NR270BQ",1.30917900727325,52.9235958310497,1609559,"NR27 0BQ","http://nhs.publishmydata.com/id/organisation/nacs/RM131","Cromer and District Hospital","NR27 0BQ","http://nhs.publishmydata.com/data/metric/96/year/2016/RM131","http://nhs.publishmydata.com/data/metric/96",1.0401,"http://nhs.publishmydata.com/data/metric/182/year/2016/RM131","http://nhs.publishmydata.com/data/metric/182",72
"NR301BU",1.73003379943477,52.6173030286727,1612543,"NR30 1BU","http://nhs.publishmydata.com/id/organisation/nacs/RGP77","Northgate Hospital","NR30 1BU","http://nhs.publishmydata.com/data/metric/96/year/2016/RGP77","http://nhs.publishmydata.com/data/metric/96",1.0895,"http://nhs.publishmydata.com/data/metric/182/year/2016/RGP77","http://nhs.publishmydata.com/data/metric/182",77
"NR316LA",1.71800355729852,52.5616974218713,1614111,"NR31 6LA","http://nhs.publishmydata.com/id/organisation/nacs/RGP75","James Paget University Hospital","NR31 6LA","http://nhs.publishmydata.com/data/metric/96/year/2016/RGP75","http://nhs.publishmydata.com/data/metric/96",1.0895,"http://nhs.publishmydata.com/data/metric/182/year/2016/RGP75","http://nhs.publishmydata.com/data/metric/182",77
"NR321PT",1.7529600372966,52.4796572799082,1615253,"NR32 1PT","http://nhs.publishmydata.com/id/organisation/nacs/RGP72","Lowestoft Hospital","NR32 1PT","http://nhs.publishmydata.com/data/metric/96/year/2016/RGP72","http://nhs.publishmydata.com/data/metric/96",1.0895,"http://nhs.publishmydata.com/data/metric/182/year/2016/RGP72","http://nhs.publishmydata.com/data/metric/182",77
"NR47UY",1.22108738047214,52.6181100181836,1619583,"NR4  7UY","http://nhs.publishmydata.com/id/organisation/nacs/RM102","Norfolk and Norwich University Hospital","NR4 7UY","http://nhs.publishmydata.com/data/metric/96/year/2016/RM102","http://nhs.publishmydata.com/data/metric/96",1.0401,"http://nhs.publishmydata.com/data/metric/182/year/2016/RM102","http://nhs.publishmydata.com/data/metric/182",72
"NW107NS",-0.269137380629052,51.530937799228,1629338,"NW10 7NS","http://nhs.publishmydata.com/id/organisation/nacs/R1K02","Central Middlesex Hospital","NW10 7NS","http://nhs.publishmydata.com/data/metric/96/year/2016/R1K02","http://nhs.publishmydata.com/data/metric/96",0.903,"http://nhs.publishmydata.com/data/metric/182/year/2016/R1K02","http://nhs.publishmydata.com/data/metric/182",63
"NW12BU",-0.136884995165538,51.5248925901371,1624330,"NW1  2BU","http://nhs.publishmydata.com/id/organisation/nacs/RRV03","University College Hospital","NW1 2BU","http://nhs.publishmydata.com/data/metric/96/year/2016/RRV03","http://nhs.publishmydata.com/data/metric/96",0.7586,"http://nhs.publishmydata.com/data/metric/182/year/2016/RRV03","http://nhs.publishmydata.com/data/metric/182",82
"NW12BU",-0.136884995165538,51.5248925901371,1624330,"NW1  2BU","http://nhs.publishmydata.com/id/organisation/nacs/RRV11","University College Hospital Elizabeth Garrett Anderson Wing","NW1 2BU","http://nhs.publishmydata.com/data/metric/96/year/2016/RRV11","http://nhs.publishmydata.com/data/metric/96",0.7586,"http://nhs.publishmydata.com/data/metric/182/year/2016/RRV11","http://nhs.publishmydata.com/data/metric/182",82
"NW15QH",-0.163304976001114,51.520704961349,1625448,"NW1  5QH","http://nhs.publishmydata.com/id/organisation/nacs/RYJ07","Western Eye Hospital","NW1 5QH","http://nhs.publishmydata.com/data/metric/96/year/2016/RYJ07","http://nhs.publishmydata.com/data/metric/96",0.758,"http://nhs.publishmydata.com/data/metric/182/year/2016/RYJ07","http://nhs.publishmydata.com/data/metric/182",68
"NW32QG",-0.165298034109166,51.5532265614856,1636116,"NW3  2QG","http://nhs.publishmydata.com/id/organisation/nacs/RAL01","Royal Free Hospital","NW3 2QG","http://nhs.publishmydata.com/data/metric/96/year/2016/RAL01","http://nhs.publishmydata.com/data/metric/96",0.8852,"http://nhs.publishmydata.com/data/metric/182/year/2016/RAL01","http://nhs.publishmydata.com/data/metric/182",72
"NW89NH",-0.175435853439851,51.5334749802681,1646192,"NW8  9NH","http://nhs.publishmydata.com/id/organisation/nacs/RAL25","Hospital Of St John & St Elizabeth","NW8 9NH","http://nhs.publishmydata.com/data/metric/96/year/2016/RAL25","http://nhs.publishmydata.com/data/metric/96",0.8852,"http://nhs.publishmydata.com/data/metric/182/year/2016/RAL25","http://nhs.publishmydata.com/data/metric/182",72
"OL120NB",-2.1601502027534,53.6242983865889,1652399,"OL12 0NB","http://nhs.publishmydata.com/id/organisation/nacs/RW604","Rochdale Infirmary","OL12 0NB","http://nhs.publishmydata.com/data/metric/96/year/2016/RW604","http://nhs.publishmydata.com/data/metric/96",1.0796,"http://nhs.publishmydata.com/data/metric/182/year/2016/RW604","http://nhs.publishmydata.com/data/metric/182",57
"OL129QB",-2.12138533925326,53.6402799279912,1653647,"OL12 9QB","http://nhs.publishmydata.com/id/organisation/nacs/RW605","Birch Hill Hospital","OL12 9QB","http://nhs.publishmydata.com/data/metric/96/year/2016/RW605","http://nhs.publishmydata.com/data/metric/96",1.0796,"http://nhs.publishmydata.com/data/metric/182/year/2016/RW605","http://nhs.publishmydata.com/data/metric/182",57
"OL12JH",-2.12182843069717,53.5532642149116,1648808,"OL1  2JH","http://nhs.publishmydata.com/id/organisation/nacs/RW603","Royal Oldham Hospital","OL1 2JH","http://nhs.publishmydata.com/data/metric/96/year/2016/RW603","http://nhs.publishmydata.com/data/metric/96",1.0796,"http://nhs.publishmydata.com/data/metric/182/year/2016/RW603","http://nhs.publishmydata.com/data/metric/182",57
"OL69RW",-2.07143220650268,53.491546277052,1662827,"OL6  9RW","http://nhs.publishmydata.com/id/organisation/nacs/RMP01","Tameside Hospital","OL6 9RW","http://nhs.publishmydata.com/data/metric/96/year/2016/RMP01","http://nhs.publishmydata.com/data/metric/96",1.1493,"http://nhs.publishmydata.com/data/metric/182/year/2016/RMP01","http://nhs.publishmydata.com/data/metric/182",73
"OX109DU",-1.128257678625,51.5954954896618,1668574,"OX10 9DU","http://nhs.publishmydata.com/id/organisation/nacs/RTH16","Wallingford Community Hospital - Oxford University Hospitals NHS Foundation Trust","OX10 9DU","http://nhs.publishmydata.com/data/metric/96/year/2016/RTH16","http://nhs.publishmydata.com/data/metric/96",0.9858,"http://nhs.publishmydata.com/data/metric/182/year/2016/RTH16","http://nhs.publishmydata.com/data/metric/182",75
"OX169AL",-1.33717507177966,52.0544165210026,1676833,"OX16 9AL","http://nhs.publishmydata.com/id/organisation/nacs/RTH05","Horton General Hospital","OX16 9AL","http://nhs.publishmydata.com/data/metric/96/year/2016/RTH05","http://nhs.publishmydata.com/data/metric/96",0.9858,"http://nhs.publishmydata.com/data/metric/182/year/2016/RTH05","http://nhs.publishmydata.com/data/metric/182",75
"OX37LE",-1.21468943453061,51.7503370807542,1685767,"OX3  7LE","http://nhs.publishmydata.com/id/organisation/nacs/RTH02","Churchill Hospital","OX3 7LE","http://nhs.publishmydata.com/data/metric/96/year/2016/RTH02","http://nhs.publishmydata.com/data/metric/96",0.9858,"http://nhs.publishmydata.com/data/metric/182/year/2016/RTH02","http://nhs.publishmydata.com/data/metric/182",75
"OX39DU",-1.21978720411029,51.7638761262306,1686343,"OX3  9DU","http://nhs.publishmydata.com/id/organisation/nacs/RTH08","John Radcliffe Hospital","OX3 9DU","http://nhs.publishmydata.com/data/metric/96/year/2016/RTH08","http://nhs.publishmydata.com/data/metric/96",0.9858,"http://nhs.publishmydata.com/data/metric/182/year/2016/RTH08","http://nhs.publishmydata.com/data/metric/182",75
"OX93JT",-0.969986230963339,51.745318815792,1698115,"OX9  3JT","http://nhs.publishmydata.com/id/organisation/nacs/RXQ62","Thame Community Hospital","OX9 3JT","http://nhs.publishmydata.com/data/metric/96/year/2016/RXQ62","http://nhs.publishmydata.com/data/metric/96",0.9868,"http://nhs.publishmydata.com/data/metric/182/year/2016/RXQ62","http://nhs.publishmydata.com/data/metric/182",62
"PE113PB",-0.152652202649927,52.8027048877808,1716029,"PE11 3PB","http://nhs.publishmydata.com/id/organisation/nacs/RWDXT","The Johnson Community Hospital - United Lincolnshire Hospitals NHS Trust","PE11 3PB","http://nhs.publishmydata.com/data/metric/96/year/2016/RWDXT","http://nhs.publishmydata.com/data/metric/96",1.1099,"http://nhs.publishmydata.com/data/metric/182/year/2016/RWDXT","http://nhs.publishmydata.com/data/metric/182",54
