hospcode,hospname,postcode,obs1url,ind1url,mortalityvalue,obs2url,ind2url,recommendvalue
http://nhs.publishmydata.com/id/organisation/nacs/RPA02,Medway Maritime Hospital,ME7 5NY,http://nhs.publishmydata.com/data/metric/96/year/2016/RPA02,http://nhs.publishmydata.com/data/metric/96,1.1274,http://nhs.publishmydata.com/data/metric/182/year/2016/RPA02,http://nhs.publishmydata.com/data/metric/182,51
http://nhs.publishmydata.com/id/organisation/nacs/RVV01,William Harvey Hospital (Ashford),TN24 0LZ,http://nhs.publishmydata.com/data/metric/96/year/2016/RVV01,http://nhs.publishmydata.com/data/metric/96,0.9989,http://nhs.publishmydata.com/data/metric/182/year/2016/RVV01,http://nhs.publishmydata.com/data/metric/182,60
http://nhs.publishmydata.com/id/organisation/nacs/RQ601,Broadgreen Hospital,L14 3LB,http://nhs.publishmydata.com/data/metric/96/year/2016/RQ601,http://nhs.publishmydata.com/data/metric/96,1.0229,http://nhs.publishmydata.com/data/metric/182/year/2016/RQ601,http://nhs.publishmydata.com/data/metric/182,75
http://nhs.publishmydata.com/id/organisation/nacs/RQ614,Royal Liverpool University Dental Hospital,L3 5PS,http://nhs.publishmydata.com/data/metric/96/year/2016/RQ614,http://nhs.publishmydata.com/data/metric/96,1.0229,http://nhs.publishmydata.com/data/metric/182/year/2016/RQ614,http://nhs.publishmydata.com/data/metric/182,75
http://nhs.publishmydata.com/id/organisation/nacs/RQ8LF,St Michael's Hospital,CM7 2QU,http://nhs.publishmydata.com/data/metric/96/year/2016/RQ8LF,http://nhs.publishmydata.com/data/metric/96,1.0814,http://nhs.publishmydata.com/data/metric/182/year/2016/RQ8LF,http://nhs.publishmydata.com/data/metric/182,70
http://nhs.publishmydata.com/id/organisation/nacs/RQ8LJ,St Peter's Hospital,CM9 6EG,http://nhs.publishmydata.com/data/metric/96/year/2016/RQ8LJ,http://nhs.publishmydata.com/data/metric/96,1.0814,http://nhs.publishmydata.com/data/metric/182/year/2016/RQ8LJ,http://nhs.publishmydata.com/data/metric/182,70
http://nhs.publishmydata.com/id/organisation/nacs/RQ8LK,William Julien Courtauld Hospital,CM7 2LJ,http://nhs.publishmydata.com/data/metric/96/year/2016/RQ8LK,http://nhs.publishmydata.com/data/metric/96,1.0814,http://nhs.publishmydata.com/data/metric/182/year/2016/RQ8LK,http://nhs.publishmydata.com/data/metric/182,70
http://nhs.publishmydata.com/id/organisation/nacs/RQM01,Chelsea and Westminster Hospital,SW10 9NH,http://nhs.publishmydata.com/data/metric/96/year/2016/RQM01,http://nhs.publishmydata.com/data/metric/96,0.8777,http://nhs.publishmydata.com/data/metric/182/year/2016/RQM01,http://nhs.publishmydata.com/data/metric/182,79
http://nhs.publishmydata.com/id/organisation/nacs/RR101,Heartlands Hospital,B9 5SS,http://nhs.publishmydata.com/data/metric/96/year/2016/RR101,http://nhs.publishmydata.com/data/metric/96,0.9759,http://nhs.publishmydata.com/data/metric/182/year/2016/RR101,http://nhs.publishmydata.com/data/metric/182,55
http://nhs.publishmydata.com/id/organisation/nacs/RR105,Good Hope Hospital,B75 7RR,http://nhs.publishmydata.com/data/metric/96/year/2016/RR105,http://nhs.publishmydata.com/data/metric/96,0.9759,http://nhs.publishmydata.com/data/metric/182/year/2016/RR105,http://nhs.publishmydata.com/data/metric/182,55
http://nhs.publishmydata.com/id/organisation/nacs/RR106,Good Hope Hospital Treatment Centre,B75 7RR,http://nhs.publishmydata.com/data/metric/96/year/2016/RR106,http://nhs.publishmydata.com/data/metric/96,0.9759,http://nhs.publishmydata.com/data/metric/182/year/2016/RR106,http://nhs.publishmydata.com/data/metric/182,55
http://nhs.publishmydata.com/id/organisation/nacs/RR109,Solihull Hospital,B91 2JL,http://nhs.publishmydata.com/data/metric/96/year/2016/RR109,http://nhs.publishmydata.com/data/metric/96,0.9759,http://nhs.publishmydata.com/data/metric/182/year/2016/RR109,http://nhs.publishmydata.com/data/metric/182,55
http://nhs.publishmydata.com/id/organisation/nacs/RR7EN,Queen Elizabeth Hospital,NE9 6SX,http://nhs.publishmydata.com/data/metric/96/year/2016/RR7EN,http://nhs.publishmydata.com/data/metric/96,0.9646,http://nhs.publishmydata.com/data/metric/182/year/2016/RR7EN,http://nhs.publishmydata.com/data/metric/182,76
http://nhs.publishmydata.com/id/organisation/nacs/RR7ER,Dunston Hill Hospital,NE11 9QT,http://nhs.publishmydata.com/data/metric/96/year/2016/RR7ER,http://nhs.publishmydata.com/data/metric/96,0.9646,http://nhs.publishmydata.com/data/metric/182/year/2016/RR7ER,http://nhs.publishmydata.com/data/metric/182,76
http://nhs.publishmydata.com/id/organisation/nacs/RR801,Leeds General Infirmary,LS1 3EX,http://nhs.publishmydata.com/data/metric/96/year/2016/RR801,http://nhs.publishmydata.com/data/metric/96,1.0065,http://nhs.publishmydata.com/data/metric/182/year/2016/RR801,http://nhs.publishmydata.com/data/metric/182,69
http://nhs.publishmydata.com/id/organisation/nacs/RR802,Leeds Dental Hospital,LS2 9LU,http://nhs.publishmydata.com/data/metric/96/year/2016/RR802,http://nhs.publishmydata.com/data/metric/96,1.0065,http://nhs.publishmydata.com/data/metric/182/year/2016/RR802,http://nhs.publishmydata.com/data/metric/182,69
http://nhs.publishmydata.com/id/organisation/nacs/RR807,Wharfedale Hospital,LS21 2LY,http://nhs.publishmydata.com/data/metric/96/year/2016/RR807,http://nhs.publishmydata.com/data/metric/96,1.0065,http://nhs.publishmydata.com/data/metric/182/year/2016/RR807,http://nhs.publishmydata.com/data/metric/182,69
http://nhs.publishmydata.com/id/organisation/nacs/RR813,St James's Hospital,LS9 7TF,http://nhs.publishmydata.com/data/metric/96/year/2016/RR813,http://nhs.publishmydata.com/data/metric/96,1.0065,http://nhs.publishmydata.com/data/metric/182/year/2016/RR813,http://nhs.publishmydata.com/data/metric/182,69
http://nhs.publishmydata.com/id/organisation/nacs/RR814,Seacroft Hospital,LS14 6UH,http://nhs.publishmydata.com/data/metric/96/year/2016/RR814,http://nhs.publishmydata.com/data/metric/96,1.0065,http://nhs.publishmydata.com/data/metric/182/year/2016/RR814,http://nhs.publishmydata.com/data/metric/182,69
http://nhs.publishmydata.com/id/organisation/nacs/RR819,Chapel Allerton Hospital,LS7 4SA,http://nhs.publishmydata.com/data/metric/96/year/2016/RR819,http://nhs.publishmydata.com/data/metric/96,1.0065,http://nhs.publishmydata.com/data/metric/182/year/2016/RR819,http://nhs.publishmydata.com/data/metric/182,69
http://nhs.publishmydata.com/id/organisation/nacs/RRF02,Royal Albert Edward Infirmary,WN1 2NN,http://nhs.publishmydata.com/data/metric/96/year/2016/RRF02,http://nhs.publishmydata.com/data/metric/96,1.1153,http://nhs.publishmydata.com/data/metric/182/year/2016/RRF02,http://nhs.publishmydata.com/data/metric/182,79
http://nhs.publishmydata.com/id/organisation/nacs/RRF01,Leigh Infirmary,WN7 1HS,http://nhs.publishmydata.com/data/metric/96/year/2016/RRF01,http://nhs.publishmydata.com/data/metric/96,1.1153,http://nhs.publishmydata.com/data/metric/182/year/2016/RRF01,http://nhs.publishmydata.com/data/metric/182,79
http://nhs.publishmydata.com/id/organisation/nacs/RRF53,Wrightington Hospital,WN6 9EP,http://nhs.publishmydata.com/data/metric/96/year/2016/RRF53,http://nhs.publishmydata.com/data/metric/96,1.1153,http://nhs.publishmydata.com/data/metric/182/year/2016/RRF53,http://nhs.publishmydata.com/data/metric/182,79
http://nhs.publishmydata.com/id/organisation/nacs/RRK02,Queen Elizabeth Hospital,B15 2TH,http://nhs.publishmydata.com/data/metric/96/year/2016/RRK02,http://nhs.publishmydata.com/data/metric/96,1.0269,http://nhs.publishmydata.com/data/metric/182/year/2016/RRK02,http://nhs.publishmydata.com/data/metric/182,82
http://nhs.publishmydata.com/id/organisation/nacs/RRK15,Queen Elizabeth Hospital Birmingham,B15 2WB,http://nhs.publishmydata.com/data/metric/96/year/2016/RRK15,http://nhs.publishmydata.com/data/metric/96,1.0269,http://nhs.publishmydata.com/data/metric/182/year/2016/RRK15,http://nhs.publishmydata.com/data/metric/182,82
http://nhs.publishmydata.com/id/organisation/nacs/RALC7,Chase Farm Hospital,EN2 8JL,http://nhs.publishmydata.com/data/metric/96/year/2016/RALC7,http://nhs.publishmydata.com/data/metric/96,0.8852,http://nhs.publishmydata.com/data/metric/182/year/2016/RALC7,http://nhs.publishmydata.com/data/metric/182,72
http://nhs.publishmydata.com/id/organisation/nacs/RKEAN,St. Ann's Hospital,N15 3TH,http://nhs.publishmydata.com/data/metric/96/year/2016/RKEAN,http://nhs.publishmydata.com/data/metric/96,0.6688,http://nhs.publishmydata.com/data/metric/182/year/2016/RKEAN,http://nhs.publishmydata.com/data/metric/182,69
http://nhs.publishmydata.com/id/organisation/nacs/RRV03,University College Hospital,NW1 2BU,http://nhs.publishmydata.com/data/metric/96/year/2016/RRV03,http://nhs.publishmydata.com/data/metric/96,0.7586,http://nhs.publishmydata.com/data/metric/182/year/2016/RRV03,http://nhs.publishmydata.com/data/metric/182,82
http://nhs.publishmydata.com/id/organisation/nacs/RRV11,University College Hospital Elizabeth Garrett Anderson Wing,NW1 2BU,http://nhs.publishmydata.com/data/metric/96/year/2016/RRV11,http://nhs.publishmydata.com/data/metric/96,0.7586,http://nhs.publishmydata.com/data/metric/182/year/2016/RRV11,http://nhs.publishmydata.com/data/metric/182,82
http://nhs.publishmydata.com/id/organisation/nacs/RRV30,University College Hospital at Westmoreland Street,W1G 8PH,http://nhs.publishmydata.com/data/metric/96/year/2016/RRV30,http://nhs.publishmydata.com/data/metric/96,0.7586,http://nhs.publishmydata.com/data/metric/182/year/2016/RRV30,http://nhs.publishmydata.com/data/metric/182,82
http://nhs.publishmydata.com/id/organisation/nacs/RRV60,The Royal London Hospital For Integrated Medicine,WC1N 3HR,http://nhs.publishmydata.com/data/metric/96/year/2016/RRV60,http://nhs.publishmydata.com/data/metric/96,0.7586,http://nhs.publishmydata.com/data/metric/182/year/2016/RRV60,http://nhs.publishmydata.com/data/metric/182,82
http://nhs.publishmydata.com/id/organisation/nacs/RRV92,Uclh Outreach: The Princess Grace Hospital,W1U 5NY,http://nhs.publishmydata.com/data/metric/96/year/2016/RRV92,http://nhs.publishmydata.com/data/metric/96,0.7586,http://nhs.publishmydata.com/data/metric/182/year/2016/RRV92,http://nhs.publishmydata.com/data/metric/182,82
http://nhs.publishmydata.com/id/organisation/nacs/RRVE1,The Eastman Dental Hospital,WC1X 8LD,http://nhs.publishmydata.com/data/metric/96/year/2016/RRVE1,http://nhs.publishmydata.com/data/metric/96,0.7586,http://nhs.publishmydata.com/data/metric/182/year/2016/RRVE1,http://nhs.publishmydata.com/data/metric/182,82
http://nhs.publishmydata.com/id/organisation/nacs/RRVNQ,"National Hospital For Neurology and Neurosurgery, Queen Square",WC1N 3BG,http://nhs.publishmydata.com/data/metric/96/year/2016/RRVNQ,http://nhs.publishmydata.com/data/metric/96,0.7586,http://nhs.publishmydata.com/data/metric/182/year/2016/RRVNQ,http://nhs.publishmydata.com/data/metric/182,82
http://nhs.publishmydata.com/id/organisation/nacs/RRVRH,Hospital For Tropical Diseases,WC1E 6JD,http://nhs.publishmydata.com/data/metric/96/year/2016/RRVRH,http://nhs.publishmydata.com/data/metric/96,0.7586,http://nhs.publishmydata.com/data/metric/182/year/2016/RRVRH,http://nhs.publishmydata.com/data/metric/182,82
http://nhs.publishmydata.com/id/organisation/nacs/RRVRN,"Royal National Throat, Nose and Ear Hospital",WC1X 8DA,http://nhs.publishmydata.com/data/metric/96/year/2016/RRVRN,http://nhs.publishmydata.com/data/metric/96,0.7586,http://nhs.publishmydata.com/data/metric/182/year/2016/RRVRN,http://nhs.publishmydata.com/data/metric/182,82
http://nhs.publishmydata.com/id/organisation/nacs/RW605,Birch Hill Hospital,OL12 9QB,http://nhs.publishmydata.com/data/metric/96/year/2016/RW605,http://nhs.publishmydata.com/data/metric/96,1.0796,http://nhs.publishmydata.com/data/metric/182/year/2016/RW605,http://nhs.publishmydata.com/data/metric/182,57
http://nhs.publishmydata.com/id/organisation/nacs/RTD01,Freeman Hospital,NE7 7DN,http://nhs.publishmydata.com/data/metric/96/year/2016/RTD01,http://nhs.publishmydata.com/data/metric/96,0.9875,http://nhs.publishmydata.com/data/metric/182/year/2016/RTD01,http://nhs.publishmydata.com/data/metric/182,89
http://nhs.publishmydata.com/id/organisation/nacs/RTD10,Great North Childrens Hospital,NE1 4LP,http://nhs.publishmydata.com/data/metric/96/year/2016/RTD10,http://nhs.publishmydata.com/data/metric/96,0.9875,http://nhs.publishmydata.com/data/metric/182/year/2016/RTD10,http://nhs.publishmydata.com/data/metric/182,89
http://nhs.publishmydata.com/id/organisation/nacs/RTD02,The Royal Victoria Infirmary,NE1 4LP,http://nhs.publishmydata.com/data/metric/96/year/2016/RTD02,http://nhs.publishmydata.com/data/metric/96,0.9875,http://nhs.publishmydata.com/data/metric/182/year/2016/RTD02,http://nhs.publishmydata.com/data/metric/182,89
http://nhs.publishmydata.com/id/organisation/nacs/RTD04,Newcastle Dental Hospital,NE2 4AZ,http://nhs.publishmydata.com/data/metric/96/year/2016/RTD04,http://nhs.publishmydata.com/data/metric/96,0.9875,http://nhs.publishmydata.com/data/metric/182/year/2016/RTD04,http://nhs.publishmydata.com/data/metric/182,89
http://nhs.publishmydata.com/id/organisation/nacs/RTE01,Cheltenham General Hospital,GL53 7AN,http://nhs.publishmydata.com/data/metric/96/year/2016/RTE01,http://nhs.publishmydata.com/data/metric/96,1.1069,http://nhs.publishmydata.com/data/metric/182/year/2016/RTE01,http://nhs.publishmydata.com/data/metric/182,65
http://nhs.publishmydata.com/id/organisation/nacs/RTE95,Tewkesbury Community Hospital,GL20 5QN,http://nhs.publishmydata.com/data/metric/96/year/2016/RTE95,http://nhs.publishmydata.com/data/metric/96,1.1069,http://nhs.publishmydata.com/data/metric/182/year/2016/RTE95,http://nhs.publishmydata.com/data/metric/182,65
http://nhs.publishmydata.com/id/organisation/nacs/RTE57,Thirlestaine Breast Centre,GL53 7AP,http://nhs.publishmydata.com/data/metric/96/year/2016/RTE57,http://nhs.publishmydata.com/data/metric/96,1.1069,http://nhs.publishmydata.com/data/metric/182/year/2016/RTE57,http://nhs.publishmydata.com/data/metric/182,65
http://nhs.publishmydata.com/id/organisation/nacs/RTFFS,North Tyneside General Hospital,NE29 8NH,http://nhs.publishmydata.com/data/metric/96/year/2016/RTFFS,http://nhs.publishmydata.com/data/metric/96,1.0372,http://nhs.publishmydata.com/data/metric/182/year/2016/RTFFS,http://nhs.publishmydata.com/data/metric/182,85
http://nhs.publishmydata.com/id/organisation/nacs/RTFDH,Berwick Infirmary,TD15 1LT,http://nhs.publishmydata.com/data/metric/96/year/2016/RTFDH,http://nhs.publishmydata.com/data/metric/96,1.0372,http://nhs.publishmydata.com/data/metric/182/year/2016/RTFDH,http://nhs.publishmydata.com/data/metric/182,85
http://nhs.publishmydata.com/id/organisation/nacs/RTFDJ,Alnwick Infirmary,NE66 2NS,http://nhs.publishmydata.com/data/metric/96/year/2016/RTFDJ,http://nhs.publishmydata.com/data/metric/96,1.0372,http://nhs.publishmydata.com/data/metric/182/year/2016/RTFDJ,http://nhs.publishmydata.com/data/metric/182,85
http://nhs.publishmydata.com/id/organisation/nacs/RTFDR,Hexham General Hospital,NE46 1QJ,http://nhs.publishmydata.com/data/metric/96/year/2016/RTFDR,http://nhs.publishmydata.com/data/metric/96,1.0372,http://nhs.publishmydata.com/data/metric/182/year/2016/RTFDR,http://nhs.publishmydata.com/data/metric/182,85
http://nhs.publishmydata.com/id/organisation/nacs/RTFDX,Blyth Community Hospital,NE24 1DX,http://nhs.publishmydata.com/data/metric/96/year/2016/RTFDX,http://nhs.publishmydata.com/data/metric/96,1.0372,http://nhs.publishmydata.com/data/metric/182/year/2016/RTFDX,http://nhs.publishmydata.com/data/metric/182,85
http://nhs.publishmydata.com/id/organisation/nacs/RTFED,Wansbeck General Hospital,NE63 9JJ,http://nhs.publishmydata.com/data/metric/96/year/2016/RTFED,http://nhs.publishmydata.com/data/metric/96,1.0372,http://nhs.publishmydata.com/data/metric/182/year/2016/RTFED,http://nhs.publishmydata.com/data/metric/182,85
http://nhs.publishmydata.com/id/organisation/nacs/RTFFQ,Sir G B Hunter Memorial Hospital,NE28 7PB,http://nhs.publishmydata.com/data/metric/96/year/2016/RTFFQ,http://nhs.publishmydata.com/data/metric/96,1.0372,http://nhs.publishmydata.com/data/metric/182/year/2016/RTFFQ,http://nhs.publishmydata.com/data/metric/182,85
http://nhs.publishmydata.com/id/organisation/nacs/RTGFG,Royal Derby Hospital,DE22 3NE,http://nhs.publishmydata.com/data/metric/96/year/2016/RTGFG,http://nhs.publishmydata.com/data/metric/96,1.0242,http://nhs.publishmydata.com/data/metric/182/year/2016/RTGFG,http://nhs.publishmydata.com/data/metric/182,81
http://nhs.publishmydata.com/id/organisation/nacs/RTGFA,London Road Community Hospital,DE1 2QY,http://nhs.publishmydata.com/data/metric/96/year/2016/RTGFA,http://nhs.publishmydata.com/data/metric/96,1.0242,http://nhs.publishmydata.com/data/metric/182/year/2016/RTGFA,http://nhs.publishmydata.com/data/metric/182,81
http://nhs.publishmydata.com/id/organisation/nacs/RTH02,Churchill Hospital,OX3 7LE,http://nhs.publishmydata.com/data/metric/96/year/2016/RTH02,http://nhs.publishmydata.com/data/metric/96,0.9858,http://nhs.publishmydata.com/data/metric/182/year/2016/RTH02,http://nhs.publishmydata.com/data/metric/182,75
http://nhs.publishmydata.com/id/organisation/nacs/RTH16,Wallingford Community Hospital - Oxford University Hospitals NHS Foundation Trust,OX10 9DU,http://nhs.publishmydata.com/data/metric/96/year/2016/RTH16,http://nhs.publishmydata.com/data/metric/96,0.9858,http://nhs.publishmydata.com/data/metric/182/year/2016/RTH16,http://nhs.publishmydata.com/data/metric/182,75
http://nhs.publishmydata.com/id/organisation/nacs/RTK01,St Peter's Hospital,KT16 0PZ,http://nhs.publishmydata.com/data/metric/96/year/2016/RTK01,http://nhs.publishmydata.com/data/metric/96,0.9377,http://nhs.publishmydata.com/data/metric/182/year/2016/RTK01,http://nhs.publishmydata.com/data/metric/182,65
http://nhs.publishmydata.com/id/organisation/nacs/RTP23,Horsham Hospital - Surrey and Sussex Healthcare NHS Trust,RH12 2DR,http://nhs.publishmydata.com/data/metric/96/year/2016/RTP23,http://nhs.publishmydata.com/data/metric/96,0.9518,http://nhs.publishmydata.com/data/metric/182/year/2016/RTP23,http://nhs.publishmydata.com/data/metric/182,79
http://nhs.publishmydata.com/id/organisation/nacs/RTR03,East Cleveland Hospital,TS12 2FF,http://nhs.publishmydata.com/data/metric/96/year/2016/RTR03,http://nhs.publishmydata.com/data/metric/96,1.1009,http://nhs.publishmydata.com/data/metric/182/year/2016/RTR03,http://nhs.publishmydata.com/data/metric/182,72
http://nhs.publishmydata.com/id/organisation/nacs/RTR45,Friarage Hospital Site,DL6 1JG,http://nhs.publishmydata.com/data/metric/96/year/2016/RTR45,http://nhs.publishmydata.com/data/metric/96,1.1009,http://nhs.publishmydata.com/data/metric/182/year/2016/RTR45,http://nhs.publishmydata.com/data/metric/182,72
http://nhs.publishmydata.com/id/organisation/nacs/RTRAQ,Guisborough General Hospital,TS14 6HZ,http://nhs.publishmydata.com/data/metric/96/year/2016/RTRAQ,http://nhs.publishmydata.com/data/metric/96,1.1009,http://nhs.publishmydata.com/data/metric/182/year/2016/RTRAQ,http://nhs.publishmydata.com/data/metric/182,72
http://nhs.publishmydata.com/id/organisation/nacs/RTRAT,The James Cook University Hospital,TS4 3BW,http://nhs.publishmydata.com/data/metric/96/year/2016/RTRAT,http://nhs.publishmydata.com/data/metric/96,1.1009,http://nhs.publishmydata.com/data/metric/182/year/2016/RTRAT,http://nhs.publishmydata.com/data/metric/182,72
http://nhs.publishmydata.com/id/organisation/nacs/RXPDA,Darlington Memorial Hospital,DL3 6HX,http://nhs.publishmydata.com/data/metric/96/year/2016/RXPDA,http://nhs.publishmydata.com/data/metric/96,1.023,http://nhs.publishmydata.com/data/metric/182/year/2016/RXPDA,http://nhs.publishmydata.com/data/metric/182,61
http://nhs.publishmydata.com/id/organisation/nacs/RVWAA,University Hospital Of Hartlepool,TS24 9AH,http://nhs.publishmydata.com/data/metric/96/year/2016/RVWAA,http://nhs.publishmydata.com/data/metric/96,1.1731,http://nhs.publishmydata.com/data/metric/182/year/2016/RVWAA,http://nhs.publishmydata.com/data/metric/182,62
http://nhs.publishmydata.com/id/organisation/nacs/RVWAE,University Hospital Of North Tees,TS19 8PE,http://nhs.publishmydata.com/data/metric/96/year/2016/RVWAE,http://nhs.publishmydata.com/data/metric/96,1.1731,http://nhs.publishmydata.com/data/metric/182/year/2016/RVWAE,http://nhs.publishmydata.com/data/metric/182,62
http://nhs.publishmydata.com/id/organisation/nacs/RTXBU,Furness General Hospital,LA14 4LF,http://nhs.publishmydata.com/data/metric/96/year/2016/RTXBU,http://nhs.publishmydata.com/data/metric/96,0.9914,http://nhs.publishmydata.com/data/metric/182/year/2016/RTXBU,http://nhs.publishmydata.com/data/metric/182,64
http://nhs.publishmydata.com/id/organisation/nacs/R1K02,Central Middlesex Hospital,NW10 7NS,http://nhs.publishmydata.com/data/metric/96/year/2016/R1K02,http://nhs.publishmydata.com/data/metric/96,0.903,http://nhs.publishmydata.com/data/metric/182/year/2016/R1K02,http://nhs.publishmydata.com/data/metric/182,63
http://nhs.publishmydata.com/id/organisation/nacs/RVJ01,Southmead Hospital,BS10 5NB,http://nhs.publishmydata.com/data/metric/96/year/2016/RVJ01,http://nhs.publishmydata.com/data/metric/96,0.9017,http://nhs.publishmydata.com/data/metric/182/year/2016/RVJ01,http://nhs.publishmydata.com/data/metric/182,64
http://nhs.publishmydata.com/id/organisation/nacs/RVJ21,Cossham Hospital,BS15 1LF,http://nhs.publishmydata.com/data/metric/96/year/2016/RVJ21,http://nhs.publishmydata.com/data/metric/96,0.9017,http://nhs.publishmydata.com/data/metric/182/year/2016/RVJ21,http://nhs.publishmydata.com/data/metric/182,64
http://nhs.publishmydata.com/id/organisation/nacs/RVR07,Queen Mary's Hospital For Children,SM5 1AA,http://nhs.publishmydata.com/data/metric/96/year/2016/RVR07,http://nhs.publishmydata.com/data/metric/96,0.9574,http://nhs.publishmydata.com/data/metric/182/year/2016/RVR07,http://nhs.publishmydata.com/data/metric/182,72
http://nhs.publishmydata.com/id/organisation/nacs/RVR05,St Helier Hospital,SM5 1AA,http://nhs.publishmydata.com/data/metric/96/year/2016/RVR05,http://nhs.publishmydata.com/data/metric/96,0.9574,http://nhs.publishmydata.com/data/metric/182/year/2016/RVR05,http://nhs.publishmydata.com/data/metric/182,72
http://nhs.publishmydata.com/id/organisation/nacs/RVR06,Sutton Hospital,SM2 5NF,http://nhs.publishmydata.com/data/metric/96/year/2016/RVR06,http://nhs.publishmydata.com/data/metric/96,0.9574,http://nhs.publishmydata.com/data/metric/182/year/2016/RVR06,http://nhs.publishmydata.com/data/metric/182,72
http://nhs.publishmydata.com/id/organisation/nacs/RVR50,Epsom Hospital,KT18 7EG,http://nhs.publishmydata.com/data/metric/96/year/2016/RVR50,http://nhs.publishmydata.com/data/metric/96,0.9574,http://nhs.publishmydata.com/data/metric/182/year/2016/RVR50,http://nhs.publishmydata.com/data/metric/182,72
http://nhs.publishmydata.com/id/organisation/nacs/RVVKC,Kent and Canterbury Hospital,CT1 3NG,http://nhs.publishmydata.com/data/metric/96/year/2016/RVVKC,http://nhs.publishmydata.com/data/metric/96,0.9989,http://nhs.publishmydata.com/data/metric/182/year/2016/RVVKC,http://nhs.publishmydata.com/data/metric/182,60
http://nhs.publishmydata.com/id/organisation/nacs/RVV02,Buckland Hospital,CT17 0HD,http://nhs.publishmydata.com/data/metric/96/year/2016/RVV02,http://nhs.publishmydata.com/data/metric/96,0.9989,http://nhs.publishmydata.com/data/metric/182/year/2016/RVV02,http://nhs.publishmydata.com/data/metric/182,60
http://nhs.publishmydata.com/id/organisation/nacs/RVV03,Royal Victoria Hospital (Folkestone),CT19 5BN,http://nhs.publishmydata.com/data/metric/96/year/2016/RVV03,http://nhs.publishmydata.com/data/metric/96,0.9989,http://nhs.publishmydata.com/data/metric/182/year/2016/RVV03,http://nhs.publishmydata.com/data/metric/182,60
http://nhs.publishmydata.com/id/organisation/nacs/RVV09,Queen Elizabeth The Queen Mother Hospital,CT9 4AN,http://nhs.publishmydata.com/data/metric/96/year/2016/RVV09,http://nhs.publishmydata.com/data/metric/96,0.9989,http://nhs.publishmydata.com/data/metric/182/year/2016/RVV09,http://nhs.publishmydata.com/data/metric/182,60
http://nhs.publishmydata.com/id/organisation/nacs/RVWSX,Peterlee Community Hospital,SR8 5UQ,http://nhs.publishmydata.com/data/metric/96/year/2016/RVWSX,http://nhs.publishmydata.com/data/metric/96,1.1731,http://nhs.publishmydata.com/data/metric/182/year/2016/RVWSX,http://nhs.publishmydata.com/data/metric/182,62
http://nhs.publishmydata.com/id/organisation/nacs/RXP09,Peterlee Community Hospital - County Durham and Darlington NHS Foundation Trust,SR8 5UQ,http://nhs.publishmydata.com/data/metric/96/year/2016/RXP09,http://nhs.publishmydata.com/data/metric/96,1.023,http://nhs.publishmydata.com/data/metric/182/year/2016/RXP09,http://nhs.publishmydata.com/data/metric/182,61
http://nhs.publishmydata.com/id/organisation/nacs/RVY01,Southport and Formby District General Hospital,PR8 6PN,http://nhs.publishmydata.com/data/metric/96/year/2016/RVY01,http://nhs.publishmydata.com/data/metric/96,1.0789,http://nhs.publishmydata.com/data/metric/182/year/2016/RVY01,http://nhs.publishmydata.com/data/metric/182,54
http://nhs.publishmydata.com/id/organisation/nacs/RW3DH,University Dental Hospital of Manchester,M15 6FH,http://nhs.publishmydata.com/data/metric/96/year/2016/RW3DH,http://nhs.publishmydata.com/data/metric/96,1.0045,http://nhs.publishmydata.com/data/metric/182/year/2016/RW3DH,http://nhs.publishmydata.com/data/metric/182,69
http://nhs.publishmydata.com/id/organisation/nacs/RW3RE,Manchester Royal Eye Hospital,M13 9WL,http://nhs.publishmydata.com/data/metric/96/year/2016/RW3RE,http://nhs.publishmydata.com/data/metric/96,1.0045,http://nhs.publishmydata.com/data/metric/182/year/2016/RW3RE,http://nhs.publishmydata.com/data/metric/182,69
http://nhs.publishmydata.com/id/organisation/nacs/RW3T1,Altrincham Hospital,WA14 2RQ,http://nhs.publishmydata.com/data/metric/96/year/2016/RW3T1,http://nhs.publishmydata.com/data/metric/96,1.0045,http://nhs.publishmydata.com/data/metric/182/year/2016/RW3T1,http://nhs.publishmydata.com/data/metric/182,69
http://nhs.publishmydata.com/id/organisation/nacs/RW3TR,Trafford General Hospital,M41 5SL,http://nhs.publishmydata.com/data/metric/96/year/2016/RW3TR,http://nhs.publishmydata.com/data/metric/96,1.0045,http://nhs.publishmydata.com/data/metric/182/year/2016/RW3TR,http://nhs.publishmydata.com/data/metric/182,69
http://nhs.publishmydata.com/id/organisation/nacs/RXL04,Fleetwood Hospital,FY7 6BE,http://nhs.publishmydata.com/data/metric/96/year/2016/RXL04,http://nhs.publishmydata.com/data/metric/96,1.15,http://nhs.publishmydata.com/data/metric/182/year/2016/RXL04,http://nhs.publishmydata.com/data/metric/182,66
http://nhs.publishmydata.com/id/organisation/nacs/RW601,Fairfield General Hospital,BL9 7TD,http://nhs.publishmydata.com/data/metric/96/year/2016/RW601,http://nhs.publishmydata.com/data/metric/96,1.0796,http://nhs.publishmydata.com/data/metric/182/year/2016/RW601,http://nhs.publishmydata.com/data/metric/182,57
http://nhs.publishmydata.com/id/organisation/nacs/RW604,Rochdale Infirmary,OL12 0NB,http://nhs.publishmydata.com/data/metric/96/year/2016/RW604,http://nhs.publishmydata.com/data/metric/96,1.0796,http://nhs.publishmydata.com/data/metric/182/year/2016/RW604,http://nhs.publishmydata.com/data/metric/182,57
